Title,cluster,action_cluster
요리를 다양하게 먹고있어요 광파오븐 덕분에 잘 사용하겠습니다,0,1
이사하면서 구입 했어요 깔끔하고 이쁩니다,0,2
너무 만족합니다 스마트하고 유용하게 잘 쓰고 있습니다,0,2
좀더 써봐야 알겠지만 요리덕후인 저한테는 아주 만족스러운 제품입니다 넘조아용,0,2
다양한 조리방법활용이가능해서 좋쿠요 사이즈도 커서 활용도가 높습니다,0,1
광파오븐 구매하여 사용한지 개월 된 신혼부부입니다 기능이 워낙 다양하다보니 너무 만족하면서 사용하고 있습니다 기기 하나로 전자레인지 에어프라이어 자동세척기능 등 다양한 기능을 사용할 수 있어 정말 효율적입니다 구매 고민하시는 분들께 적극 추천드립니다,0,1
디오스 오브제컬렉션 광파오븐을 구입하여 장을 짜서 넣었어요 오븐에 생선도 굽고 잘 사용하고 있어요,0,2
주방세트로 구매했더니 인테리어와 잘어울려서 만족해요,0,2
전자레인지 오븐 에어프라이어 다 들어가있고 광파기는도 있어서 더욱 좋아요 잘 사용할게요 감사해요,0,2
다양한기능이 있어서 공간활용도도 좋고 생선구이하면 맛있어요,0,1
빌트인 장에 조금 꽉찬 느낌이긴하지만 실사용엔 문제가 없고 전자렌지는 편의점 급 전자렌지 와 손색없을 정도로 훌륭하여 전자렌지 대체용으로 사용해도 무방합니다 가끔 통삼겹이나 구이 요리 먹을때 요긴 할 것 같습니다,0,2
신혼가전 로 구매후 오븐은 어떤걸 살지 고민하다가 이걸로 골랐는데 완전 좋네요 전자레인지 오븐 에어프라이 스팀 등 기능 다양해서 좋고 내부 사이즈도 가정용으로 사용하기 적당한것 같아요 작은거 샀으면 후회했을것 같네요 가전은 한번사면 오래쓰니까 처음부터 좋은걸로 사는게 맞는것 같습니다 디자인도 컬러도 굿,0,1
처음 광파오븐 혼수제품사고 고장이 안나서 이번에 삼성제품이랑 고민하다가 결국 다시 엘지로,0,2
모든 요리가 한번의 터치로 가능합니다 안에 사용공간이 넓어서 실용성이 좋고 스마트폰 연계 자동으로 실시간으로 확인 가능해서 키친 대기시간이 없어졌네요 기능 성능 디자인 너무좋아요,0,1
큼지막하니 좋아요 베이킹도 해봐야겠어요,0,1
전자레인지 처럼 사용중이에요 생각보다 옛날 사람이 되어버렸나보요 쓰임세는 좋아용,0,3
다양한 요리 해먹기 좋아요 크기는 엄청 큽니다 제기준에요 전자렌지 기능도 있고 오븐도되고 각종 기능이 다양해요 가정에서 쓰기 좋아요,0,1
스팀 에어프라이어 전자렌지까지 올인원 청소모드도 별도로 있고 좋네요,0,1
부가기능 엄청 많고 사용하기 편해오 무엇보다 디자인은 말모말모,0,1
제품 설치도 깔끔하고 집 분위기랑 너무 잘 어울립니다,0,2
넘넘 편리해요 스마트기기로연결하는 광파오븐레인지 진즉살껄 조작방법이 어려워도 휴대폰 전송으로 쉽게 사용이 가능해요 왜냐면 레시피가 넘넘 많아서 선택해서 전송만하면되요 레시피 더많이 지원해주세용 는 사랑입니다 집에 전체다 엘지제품이네용,0,1
전자렌지랑 엄청 고민했는데 사길 너무너무 잘한거같아요 에어프라이기는 크기만크고 들어가는용령이너무작은데 광파오븐기는 양도 많이들어가고 너무 좋아요 오자마자 바로 요리해먹었네요 요리하는시간도 짧아지고 너무 좋아요,0,2
우리집 가전은 다 엘지 너무 좋아요 전지 렌지도 맘에 들고 완전 좋아요,0,3
광파오븐렌지 좋아요 전자렌지부터 에어프라이 오븐등등 기능이 너무 많네요 편리하고 최고예요,0,1
군더더기없이 아주 깔끔하고 예뻐요 전자렌지 오븐 에어프라이까지 사용할수 있으니 석 조네요 활용도가 아주 좋습니다 너무 잘 산 물품중에 하나입니다,0,1
전자렌지와 에어프라이어만 사용하다가 이사하면서 새로 구입한 광파오븐 많은 리뷰와 후기를 읽어보고 선택한 제품이기에 더 만족스럽고 좋습니다 쿡킹북도 따로 출력해서 요리를 하나씩 연습해 보고 있습니다 앞으로 베이킹까지 도전해보겠습니다,0,1
너무 예쁘네요 조리시간이 좀 긴것빼곤 좋아요,0,1
사람들이 광파오븐 하는 이유가 따로 있더라고요 구매하고 매일매일 잘 사용하고 있습니다,0,1
확실히 고급 오븐은 뭔가다르다는걸 느꼈습니다 반응도 빠르고 효율도 좋네요,0,1
이사하면서 사용하던 전기레인지와 에어프라이어를 정리하고 구매해서 사용중입니다 너무 잘 사용하고 있고 디자인도 너무 맘에 듭니다,0,2
이전모델을 사용했었는데 외관도 기능도 엄청 업그레이드되서 사용하기 편리하고 외관도 엄청 예뻐요,0,1
한달 정도 사용 했는데 완전 만족해요 냉동피자 돌려 먹었는데 완전 맛있어요,0,2
잘쓰고 있어요 전자렌인지 에어프리이기 토스트기 오븐기 가지를빼고 이 하나로 다되니 주방도 널널하고 좋아요 쿠키 만들려고 오븐이 필요 했는데 다용도로 쓰게되어 정말 좋아요,0,4
부품들을 보관하긴 좀 복잡한데 조리가 빠르고 자동요리 시스템 편리하게 쓰고 있어요,0,1
신혼집 분위기와 딱 제품이라 너무 편하고 잘 사용하고 있습니다,0,2
전자렌지 살까하다가 오븐기능까지 있어서 구입했어요 고구마 넣어서 오븐사용하면 너무 맛있어요 전자렌지 기능이야 말할필요없구요,0,2
마켓 디자인이 아주 예뻐 졌네요 만족 합니다,0,2
에어프라이어기 오븐 전자레인지 등등 모든 기능을 한번에 해결할 수 있어서 좋고 용량도 커서 한번에 많은 요리가 가능해요 너무 좋습니다,0,1
기능도 너무 많고 기능이 다양해서 좋네요 집에 온통 가전만 쓰는데 이번 광파오븐도 만족합니다 디오스하고 오브제하고 고민하다가 오브제로 선택했는데 너무 만족합니다,0,3
오븐헨지만 써왔는데 디자인 기능 다 잡는건 엘지가 짱이에요,0,2
잘 쓰고 있습니다 디자인이 좋아요,0,1
이보다 좋을수도 없다 생활이 풍요로워집니다,0,3
잘 사용하고 있어요,0,2
전자레인지 에어프라이기 오븐등 다따로살필요없어서 자리자치안하고 넘좋아요 기능은 그럭저럭인거같아요 아무래도 멀티제품이니 베이킹 오븐을 기대하면 안되고 전자레인지 사용은 별로안해봤지만 그럭저럭 잘되는거같아요,0,2
엄청나게 많은 조리 기능을 어떻게 사용하나 고민할 필요도없이 몇 번의 다이얼링으로 사용할 수 있어서 좋습니다 탈취스팀 청소 기능도 유용하고 디자인도 주방에서 한몫 하네요,0,1
집에 빌트인 오븐 있는지 모르고 주문했는데도 오브제 광파오븐이 넘 이쁘고 기능도 다양해서 잘 쓰고 있어요,0,2
토스트 기능이랑 레인지기능만 써봤는데 너무 달라요 진짜 차원이 달라요,0,1
년정도 사용하고 있는데 문제없이 잘 사용하고 있어요,0,2
너무 디자인도 좋고 요리도 잘됩니다 역시 입니다,0,1
기능은 많치만 전자레인지기능과 생지굽기용 오븐만 활용하고 있어요 요리를 좋아하시는 분이라면 추천합니다,0,1
오브제 컬러 너무이뻐요 고급스러운 무광 유리 음식도 넘 잘되고 다 좋은데 윗면에 열선 좀 없으면 좋겠어요,0,1
매일 잘 사용하고있어요 특히 오븐이 넘 잘되고 전자렌지에서 못쓰던 기능들을 다 써서 좋아요 자동요리 기능도 매일 잘 쓰고 있습니다,0,1
인 식기류 세척에 적합하며 헹굼에 드는 시간을 절약할 수 있다는 점과 위생적으로 설거지를 할 수 있다는 점에서 좋음 친철한 서비스 및 설치 빠른 배송,0,1
엄청 잘 쓰고 있어요 냉동 제품의 바코드를 찍으면 알아서 조리법이 전송되니까 너무 편리해요 다만 지원 안되는 제품도 있어서 지원되는 제품이 점차 늘어나면 좋겠어요,0,1
기존에 사용했던 전자렌지가 고장이나서 알아보던중 광파오븐전자렌지 이거로 결정 엘지전자는 이제품 첨으로 구매했어요 너무 좋아요 요리도 굿 데우기도 굿 디자인성능도 훌륭합니다,0,1
요리는 못하지만 열심히 사용해 볼께요,0,1
신혼으로 다같이 구매했는데 없어서는 안될 필수가전입니다,0,4
기존 광파오븐보다 온도유지가 더 잘되고 특히 빵 종류는 더 맛있네요,0,1
렌지 오븐 에어프라이를 같이 사용할수 있어 자리도 않차지하고 기능도 좋아요 너무 잘 사용하고 있습니다,0,2
전자레인지 사용하다가 넘어왔는데요 자동조리도 많고 이래저래 쓰임새가 많은 것 같네요 잘 사용해볼게요,0,1
집에서 음식은 안해먹지만 욕심나서 구매했습니다 잘한듯,0,1
다양한 요리에 활용중이고 디자인도 예뻐요,0,1
노후된 전자레인지를 교체하기 위해 기능 많은 광파오븐기를 구입했는데요 사용해보니 기능도 많고 너무 좋네요,0,1
인테리어 면에서도 좋고 기능들도 많아서 다양하게 사용할수있어서 좋아요,0,1
전자레인지와 오븐 기능이 같이 있어서 좋았어요,0,1
오븐과 레인지 복합기능으로 사용하기 편리하다,0,1
좋습니다 다양한 레시피를 어플로 적용할수있어요,0,1
다양한 요리를 건편허게 즐기수있어서 좋아요,0,1
완전 효자템이에요 이것저것 다 해먹을 수 있어 좋습니다 요리 잘 못하는데 요리법 책자 그대로 하면 맛있게 잘 만들어져요 그리고 스팀전자레인지 기능으로 얼려진 밥 다시 먹을때 유용하게 사용하고 있어요,0,2
이사하면서 에어프라이기 와 전자렌지 오븐 그 어디쯤 전자제품을 고민하고 검색하다가 구매하게 되었습니다 디자인도 깔끔하고 기능도 많고 앱연동 해서 사용하기 간편하고 편해서 만족하며 잘 사용하고 있습니다 자동세척기능도 정말 최고입니다,0,1
년넘게썻는데 좋네요 다만 위에 코일이 잇어서 청소가 좀 어려워요,0,2
저는 전자렌지가 좋은거같아요 쓰기도 불편하고 그냥 디자인만 이쁜거 같아요,0,1
선배 결혼선물로 사줬는데 다용도로 사용 가능해서 아주 만족한다고 해요 디자인도 예뻐서 인테리어용으로도 좋더라고요,0,2
빠른 배송 감사합니다 받으신분도 만족하시네요,0,2
멀티로 모든 음식을 먹을 수 있어 편리해요,0,1
요리간편하고 다양하고 메뉴선택 아주 심플해요,0,1
디자인도 예쁘고 기능도 다양해서 좋아요,0,1
레인지 기능 안좋다고 블로그나 유튜브에 있었는데 순 거짓말 이었던거 같습니다 인가족 밥 해놓은거 냉장보관했다가 데워먹는데 잘 데워지고 괜찮습니다 크루와상 생지 사서 맛있게 잘 해먹고 있어서 좋습니다,0,2
좋아요오오오,0,3
전자레인지 에어프라이어 오븐 에 필요한 모든 기능이 있어 하나로 사용하기 좋고 깔끔합니다 멀티클린 기능도 자주 사용하는데 관리가 잘 되요,0,1
홈베이킹하는데 전혀 문제없고 잔고장없이 잘 쓰고 있어요 가끔 에어프라이기나 오븐 기능으로 돌릴때 규칙적인 소음이 발생하는데 기사님도 해결을 못했네요,0,1
저렴하게 구매해서 잘 사용하고 있어요 역시 엘지 제품 최고네요,0,2
잘 사용 할게요 역시 가전은,0,2
복합적인기능과 외관 디자인까지 이쁩니다 잘구매한걱같아요,0,1
잘 사용하고 있습니다 음식 기호에 맞는 책자도 들어있어 사용할때 아주 편하고 좋습니다,0,2
다양한 요리에 사용이 되서 너무 좋습니다,0,1
기능을 쉽게 더 크게 알아볼 수 있게 적혀 있음 좋겠어요,0,1
너무좋아요 전자레인지부터 오븐 까지 빠짐없이 좋아요,0,3
디자인 이쁘고 사용성이 좋습니다,0,3
이사하면서 구입했습니다 기능이 많고 특히 스팀 청소기능이 너무 좋습니다,0,2
광파오븐 잘 쓰고 있습니다 그런데 사용시 뚜두두두두 이런소리가 나네요 무슨 소리인가요,0,2
오븐 전자렌지 기능 잘 사용하고 있습니다,0,2
전자렌지 오븐 에어프라이기 세개가 자리차지를 많이 해서 광파오븐 하나로 끝내자 하고 주문했습니다 에어프라이기는 요리선택없이 기능선택이 되지않는 점이 좀 아쉽지만 성능도 좋고 내부가 넓어서 맘에 듭니다,0,1
전자레인지 튀김기 등을 복합겸용해서 잘 사용하고 있어요 좋아요,0,1
디자인 이쁘고 기능도 여러가지라 맘에 듭니다,0,2
갖고 싶었던 제품인데 드디어 구매를 했습니다 크기도 알맞고 성능도 마음에 듭니다 추천,0,2
디자인 너무 이쁘고 성능도 너무 좋아 잘 사용중입니다,0,1
한 가지 제품으로 여러가지 요리 가능하고 레시피도 등록되어 있어서 요리가 어려운 저에게는 너무 잘 산 제품 중 하나입니다,0,2
역시 좋습니다 오븐겸 렌지 사용 편합니다,0,1
일단 디자인이 너무 멋지고 부엌 인테리어랑 딱 맞아요 가끔 오븐 기능 이용하고 스팀 기능으로 요리를 촉촉하게 할 수 있어서 좋았습니다 평소에 전자레인지로 많이 쓰는데 회전판이 없어도 크게 문제되지는 않더라구요,0,1
너무마음에들어요 특히피자빵 진짜많이해먹습니다 전자레인지부터 에어후라이기까지 다되서 아주만족해요 비싸다고 안느껴질정도로 아주 좋아요,0,2
부가기능이 많아서 편리해요 자동 스팀청소 기능이 있어서 깔끔하게 사용할 수 있다는게 가장 만족해요,0,1
전자레인지 에어프라이기 까지 정말 좋아요,0,3
여러모로 아주 좋습니다 이거 사면서 전자렌지 에어프라이어 싹 다 버렸네요,0,4
오븐 외 여러 기능이 있어 편하고 사용하기 좋아요,0,1
다른 사람들 얘기 듣고 구매했는데 써 보니까 정말 편리하고 음식도 잘 되네요 가격이 좀 높지만 값어치 하는 것 같아요,0,1
너무 좋아요 오브제 라인으로 구매하였는데 세트로 사니 할인도 되고 넘 좋아요 색상도 너무 예쁘고 좋네요 이제 요리만 하면 되지요,0,3
전자 광파오븐은 오븐 구이 발효 스팀 에어프라이 건조 토스트 슬로우쿡 등 가지 기능이 오븐 하나에 쏙 들어가 있어서 신혼부부나 인 가구 미니멀 라이프 즐기는 분들이 구입해서 사용하시기에 딱 좋아요,0,2
기존에 사용하던것보다 기능도 다양하고 에어프라이어 기능도 있어서 따로 살 필요없이 오븐에서 한번에 사용할수 있어서 좋아요 스팀세척도 가능해서 청소도 편하네요 요리하기 쉬워질듯 합니다,0,1
기존 전자렌지와 에어프라기 오븐을 따로사용하다가 이사를하며 광파오븐을 구입하였습니다 먼저 디자인이 이쁘고 가지 기능을 사용할수있어 공간활용에도 좋습니다 스팀오븐기능으로 촉촉하게 요리할수있어 너무좋습니다 추천드려요,0,1
오븐으로 전자레인지로 다양한 기능으로 사용하고 있습니다 사용설명서만 잘 읽어보면 할 수 있는 요리들이 참 많네요 생선구이그릴부터 스팀요리 우유데우기등등 베이킹을 자주하는 사람인데 세컨드 오븐으로 사용하기도 좋아요 구짜리 높은 머핀팬도 무난하게 들어가는 용량입니다 최고온도가 도이지만 바스크치즈케이크도 윗면이 맛깔나게 구워집니다,0,1
오븐 사려고 하이마트랑 엘지베스트샾에서 물건 다 확인 해보고 삼성꺼랑도 고민 많이 했지만 오븐은 역시나 광파오븐이 좋다고 얘기들 많이 하시길래 최종적으로 디자인 및 기능 고려해서 오브제 컬렉션 전기 오븐으로 구매했습니다빵도 구워보고 고기도 구워보니 기능도 정말 맘에 드네요 앞으로도 꾸준히 잘 쓸거 같아서 비싸게 샀지만 만족스럽습니다고민하시는 분들 있으시면 적극 추천드려요,0,2
집에 에어프랑어 오븐 전자렌지 다 따로 있어서 공간을 마니차지했는데 하나가 모든걸 대체하네요 최고입니당,0,3
선반까지 맞추어 주방에 설치했어요 주말 재료를 사서 받은요리책보고 한 번 해보려구요 하여튼 오랜 기다림이있었지만 인기가 많아 배송받는데 일이나 걸렸어요 그래도 후회없습니당,0,4
어쩜 이렇게 예쁠 수 있을까요 오브제 컬렉션으로 모두 바꿨는데 냉장고 베이지 다른건 다 그린하고 요건 화이트 했어요 기능이 너무 다양해서 공부중이지만 빵 좋아하는 저로선 오븐이 꼭 필요한 아이템이었답니다 잘 이용해볼께요,0,2
기능도좋지만 주방분위기와도잘어울리는게 아주좋아요 오븐기능도좋고 스팀청소기능이 유용하네요,0,2
광파오븐은 전자레인지도 겸용이 되어서 너무 편하고 실용성이 좋아요 음식할 때 앱으로 쉽게 조리 선택할 수 있고 무엇보다 요리할 수 있는 음식 종류가 많아요 없을땐 몰랐는데 한 번 쓰고 나니까 진짜 필수품이 되어버린 것 같아요 삶의 질이 달라지네요 청소도 자체적으로 알아서 해주니 손도 덜 가고 정말 짱입니다,0,1
잘 쓰고 있어요 좋아요,0,3
잘 쓰고 있습니다,0,2
멀티라 너무 편해요,0,2
단시간에 쉽게 조리하는게 좋습니다 단점은 청소가 힘듭니다,0,1
배달속도가 좋아요 잘쓰겤습니다,0,1
딸 혼수로 샀어요,0,3
진작구매할꺼 했나봐요,0,1
구입한 엘지 가전 중 가장 아쉬운 제품입니다 음식하나 하고나면 냄새도 심하고 탈취 세정도 오래걸립니다 오븐 에어프라이어 레인지 기능 중 그나마 전자레인지 기능만 괜찮은 것 같고 나머지는 조리방법대로 해도 추가 적으로 조작해서 조리해야합니다 선택과 집중에 실패한 제품같아요,0,1
여러가지 조리기능이 있습니다,0,1
간편하게 데워먹기 좋아요,0,1
요리 기능 엄청 많아요,0,1
대만족합니다 완전잘샀어요,0,2
잘 사용하고 있어요,0,2
너무 좋아서 잘 사용하고 있어요,0,2
다양한기능이 하나로 있어서 좋습니다,0,1
좋아요 빠르고 편리하고,0,1
너무 이쁘고 마음이 들어요,0,2
디자인예쁘고 아주좋아요,0,1
여러 용도로 잘 사용하고 있습니다,0,1
개월째 사용중인데 잘쓰고있습니다,0,1
유용하게 잘 쓰고 있어요,0,2
종습니다,0,5
좋아요,0,3
에어프라이어 기능과 오븐 기능 그리고 전자레인지 기능이 다 들어있어서 좋습니다 그러나 에어프라이어 섹션이 따로 있으면 더 좋겠네요,0,1
디오스 오브제컬렉션 광파오븐 좋습니다,0,3
정말 실망스럽습니다 제품 받고 년 안에 같은 문제로 출장서비스를 번은 요청한 것 같습니다 무상기간 끝나고 나서도 또 같은 문제 여전히 있습니다 그냥 사용하지만 새 제품 아니고 문제있어서 회수된 상품 대충 고쳐서 저한테 주신거 아닌가 싶습니다,0,2
오브제 오븐 평이 좋아서 구매했습니다일단 외관이 갈끔하고 예쁘네요,0,4
제품 구매 후 잘 사용하고 있습니다,0,2
전체적인 인테리어와도 잘어울리구요 조리 기능이야 뭐 니깐 아주 만족해요,0,1
디자인 깔끔하고 전자레인지랑 에어프라이어가 올인원으로 되어있어 따로 따로 공간차지하던게 하나로 쓰게되니 너무 편리합니다 성능도 좋고 음식도 더 맛있는 느낌이예요,0,1
오븐 에어프라이 전자렌지 기능이 다 있어서 좋아요,0,1
너무 사용잘하고 있네요,0,2
일단 저는 오븐겸 전자레인지가 필요했고 오브제 라인이 가격이 훨씬 비싼데 디오스오브제는 조금 가격이 다운되어있어서 구입했어요 현재까지 잘 사용중이며 에어프라이 오븐 구이 레인지 골고루 잘 사용하고있습니다 추천해요,0,2
너무좋아요 리뷰가 늦었어요 지금부터 열심히 요리하게요,0,2
광파오븐 처음 써보는데 렌지 에프 오븐 기능 모두 사용할 수 있어서 대만족입니다,0,1
디자인 이쁘고 성능 좋고,0,1
전자렌지보다는 다용도로 사용가능할듯해서 구입 디자인이 너무 맘에 들어요 역시 엘지는 디자인맛집 사용함에 아직까지 불편은 없어요,0,2
빌트인 오븐이 주방에 설치되어 있어 베란다에 추가로 구매해서 놓았어요 생선요리 전용으로 이용하는데 너무 마음에 듭니다 기능대비 가격도 너무 예뻐요,0,2
색상부터 기능까지 모두 마음에 들어요,0,2
성능이 넘좋아요 기존전자레인지와달리 배단기간 조리가됩니다 에어프라이제과제빵기능이 있어 강추입니다,0,1
작동할 때 약간 시끄럽긴 하지만 디자인도 예쁘고 좋아요,0,1
기존 사용제품이 갑자기 고장나 검색하다 성능 좋다는 후기보고 구매하게되었는데 아직 사용은 안해봤지만 디자인도 예쁘고 기능이 정말 많네요,0,2
사실 품목 추가하려고 한건데 가장 많이 쓰는 거 같아요,0,3
다양한 요리를 할수있어서 좋네요,0,1
디자인 이쁘고 기능도 다양해서좋아요 약간정도 부족한 느낌은 있지만 싸게 잘구입했어요,0,2
년째 아무 문제없이 잘쓰고있아요,0,1
에어프라이 전자레인지 오븐을 한 번에 해결하니까 집 공간도 넓어졌습니다,0,2
이뻐서 샀어요 오브제로 다 들이려고요 오브제 짱 전자렌지로 주로 사용해요,0,3
디자인도 예쁘고 사용해보니 편리하고 좋네요,0,1
아직 레인지 위주로 쓰는데 좋네요 냉동 생지 써봤는데 에어프라이 기능으로 잘 구워지네요,0,1
광파오븐 간지나요 조아요,0,3
디자인도 이쁘고 유용하게 사용가능합니다,0,2
전자렌지와 오븐 기능 동시에 사용가능해서 좋아요 색상디자인도 고급스럽고 예뻐요,0,1
이렇게 좋을 줄이야,0,3
디자인 깔끔하고 전자레인지와 오븐 등의 용도로 사용할 수 있어서 좋았습니다,0,1
집에서 쓰던 에어프라이어가 오래 되어서 알아보던차에 요즘은 오븐레인지에어프라이어 기능이 같이 되어있어서 구입하게 되었어요 엘지 전자레인지 년이 넘어도 잘쓰고 있었지만 이번 기회에 바꾸게 되었네요 하나로 다 되니 공간활용이 좋네요 닭다리 구워봤는데 맛있다고 아이들이 좋아하네요 맛있는거 많이 만들고 잘 써보겠습니다,0,2
조리종류가 많아서 좋아요,0,1
레인지 성능이 조금 떨어지지만 복합기여서 공강 활용에 좋아요,0,1
에어프라이기 모드 오래걸리네요,0,2
흰색디자인에 일반 전자레인지보다는 출력도 최고,0,1
혼수부터 시작해서 집안의 모든 가전은 로 맞추고 있습니다 별 생각없이 주문했는데 전자레인지부터 오븐 그릴 등 다양한 모드로 활용가능해서 너무 좋아요,0,1
예쁘고 간편하고 좋아요,0,1
제품이 너무 좋고 가격도 좋아요 사용법도 쉽고 편리합니다,0,1
여러가지 기능이 있지만 전자레인지 용으로 많이씁니다 성능은 좋은데 탈취기능이 없는건 아쉽습니다,0,1
신혼가전으로 구입했습니다 만족스럽게 사용중 입니다,0,2
전자레인지며 오븐기능이 되니까 아주잘사용하고있습니다,0,2
용량도 크고 사이즈도 크고 어플로 많은 요리를 할수있어 좋습니다,0,1
좋아요 이쁘고 실생활에도 잘쓰고있어요,0,3
좋아요,0,3
다품목할인으로 구매했는데 성능좋아여,0,3
신혼가전으로 구매했는데 너무 만족이에요,0,4
이사 오게되서 구매했습니다 디자인 깔끔하고 예쁘네요 사용방법도 다양하고 좋네요,0,2
오븐 그릴 에어프라이어 기능이 다 있어서 좋아요,0,1
디자인예쁘고 기본기능 레시피로 돌려도 충분히 요리잘되고 맛있음,0,1
아주잘사용하고있습니다,0,2
인테리어하면서 고른 오브제 광파오븐인데요 가장 많이 사용하게 된 제품 같아요 기본적인 레인지 기능도 자주쓰고 군고구마등에도 잘 쓰고 있습니다,0,2
디자인도 맘에 들고 사용하는데도 편리해서 좋아요,0,1
왜 이제 샀나 싶을 정도로 광파 오븐 너무 좋아요,0,2
빵을 만들고 싶어서 구매했는데 너무 좋아요 성능 만드는데도 좋은 품질이구요 맛있게 구워집니다 간단기능들도 사용하기 좋아요,0,1
좋아요 가전은 엘지입니다,0,3
다양한 기능이있어서 너무좋아요 요즘 오븐기능으로 요리하는 재미에빠졌네요,0,1
너무 이뻐요 매일봐도 이뻐요 추천드려요,0,1
굿 좋습니다요굿,0,3
전자레인지와 오븐과 에어프라이기가 동시에 되니 더할 나위 없이 좋습니다 음식도 씽크앱 통해서 조리하면 알아서 스마트하게 조리가 됩니다,0,1
디자인이 넘넘 맘에 들어요,0,2
예전에 쓰던 오븐레인지 고장나서 새로 샀는데 예전 거가 생각이 안 날 정도로 좋네요 렌지도 출력이 높고 오븐이나 그릴도 잘 됩니다 아침에 빵 뎁혀먹으니 맛나요 에어 프라이는 조금 아쉽네요 원래 쓰던 에어프라이기 이제 어디 넣어놓나 했는데 아직은 에어프라이기의 그 느낌을 못 따라가네요,0,2
전자렌지오븐에어프라이어 너무 좋아요,0,3
여러가지 기능이 제공되어 좋습니다,0,1
가격도 좋고 기능도 좋고 성능도 좋고 무엇보다 디자인이 너무 예뻐요,0,1
색상도 예쁘고 냉장고랑 색을 맞췄더니 통일감있어 주방이 깔끔해보여요,0,2
너무잘쓰고있어요 디자인두 넘이뻐요,0,3
간단한 요리를 광파오븐으로 할수 있어서 너무 좋아요,0,1
잘사용해요 에어프라이기능이있어 너무좋아요,0,3
여러가지 기능을 사용 할 수 있어서 좋습니다,0,1
아들이 제빵이 취미여서 구입하게 됐어요 너무 예쁘고 기능도 다양해서 좋아요 로 편하게 작동할수 있어서 좋네요,0,1
신혼 가전으로 구매했고 매일매일 요리할때 잘 쓰고 있어요,0,1
에어프라이 전자레인지 따로 살까하다가 엘지에 통합된 버전이 있어 구매했어요 디자인도 깔끔하고 예뻐요 기능도 많고 핸드폰과 연동하면 더 편리하네요,0,1
전자레인도 되면서 에어프라이어도 같이 되는거 사고 싶었는데 디자인도 색상도 이뻐서 구매했습니다 너무 좋아요,0,1
광파오븐과 전기레인지를 고민했는데 광파오븐으로 구매할껄 후회가 되네요 하지만 지금도 충분히 좋습니다,0,4
잘 사용중입니다 쿠키랑 빵구울때 스팀기능이있어서 측촉하게 잘구워져서 좋습니다,0,1
좋아요 좋아요 좋아요,0,3
딱 필요한 기능만 있어서 어렵지않고 크기도 적당해요,0,2
디자인도 이쁘고 요리할맛 나네요,0,1
디자인도 주방이랑 잘 어울리고 폰이랑 연동되어서 편해요,0,1
가전은 엘지 디자인도 엘지 넘 고급스러워요,0,1
전자레인지 에프 오븐 한번에 다 사용할수 있어서 좋아요 요리 잘 안해먹는 저한테는 공간차지 안하고 좋아요,0,1
오븐 전자레인지 에어프라이어가 결합된 모델이어서 편리합니다,0,1
오븐사용하기가 정말 편해요,0,2
에어프라이 기능이 있은 제품들은 다들 사이즈가 커서 고민했는데 매장에서 이 제품을 보고 아담하고 기능까지 갖춰져 있어서 너무 마음에 들어 선택하기 되었어요 가구 색상까지 너무 잘 어울려요,0,2
전자레인지 기능뿐 아니라 각종 요리기능이 있어 너무 좋네요,0,1
여러 요리를 할 수 있어서 좋아요 디자인도 너무 만족스럽습니다,0,1
디자인부터 성능까지 다 너무 좋아요 에프까지 한방에 해결이니 안 살 이유가 없어요 추천추천합니다,0,1
부가기능이 있어 편리하지만 그만큼 부피가 큰편,0,1
성능도 좋고 무엇보다 출력이 좋아서 타 브랜드에 비해 음식이 금방 조리됩니다,0,1
여러 기능이 하나로 합쳐져있어서 진짜 짱 좋습니다,0,1
기능이 다양하고 디자인이 예쁨,0,1
요리 레시피도 많고 아주 편리하게 사용하고 있어요,0,1
전자레인지 에어프리이어 오븐 기능이 있는 제품중 슬림한걸로 골랐습니다 삼 제품과 고민 믾이 하다가 용량 기능 등을 모두 고려해 엘지로 선택했네요 요알못이라 요리는 많이 안하지만 찜 건조 기능까지 있어서 선택했고 군고구마도 해 먹으면서 잘 쓰고 있습니다 싱큐 앱으로 요리 선택하면 자동으로 돌아가니까 편리하더라고요 그리고예뻐요 주방 분위기 해치지 않아 좋네요 오븐 중에 슬림한거지 재품 자체 크기가 있으니 꼭 하이즈 확인하고 구매하세요,0,1
다양한 기능이 갖춰져있어서 너무 편합니다 공간을 적게 차지해 좁은 주방을 넓게 쓸수 있어요,0,1
사용 방법을 잘 몰라 설명서를 보고해야하나 성능이 너무 좋네요,0,2
전자렌지 오븐 에어프라이 기능까지 전부 갖추고 있고 디자인이 너무 이뻐서 추천 다만 에어프라이어는 좀 아쉬워요,0,1
디자인도 깔끔하니 예쁘고 핸드폰 연동되는거나 오픈 에어프라이 전자레인지 세개 모두 활용가능해서 편리하고 좋아요,0,1
입주하면서 오브제로 가전바꾸면서 구매했는데 넘이쁘고 좋아요 좋은기능들이 많으나 거의 렌지만 사용하고있음이 안타까울뿐,0,3
역시 믿고사는 엘지 성능 디자인 다 뛰어나요,0,1
전자렌지 대신 샀어요 기능은 전자렌지용으로망 사용해요,0,2
년 넘게 사용한 전자렌지를 교체했습니다 간단한 기능만 있는것으로 교체하려 했는데 오브제컬렉션 광파오븐으로 구입했습니다,0,2
